ID,Fwy,Direction,District,CA PM,Abs PM,Lanes,Type,Length,Lat,Lng,Road Width,Lane Width,Inner Shoulder Width,Inner Shoulder Treated Width,Outer Shoulder Width,Outer Shoulder Treated Width,Design Speed Limit,Inner Median Width,Terrain,Population,Barrier,Surface
318656,80,WB,3,1.855,103.355,1,HOV,0.38,38.742518,-121.271844,36 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,18 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
318636,80,WB,3,2.037,103.537,1,HOV,0.34,38.744868,-121.270305,36 ft,12.0 ft,5 ft,5 ft,8 ft,8 ft,70 mph,18 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
318949,80,WB,3,2.533,104.033,1,HOV,0.44,38.751285,-121.266154,48 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,18 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
318815,80,WB,3,2.917,104.417,1,HOV,0.41,38.75624,-121.262902,48 ft,12.0 ft,5 ft,5 ft,9 ft,9 ft,70 mph,18 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
318772,80,WB,3,3.356,104.856,1,HOV,0.35,38.761929,-121.259248,60 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,18 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
318787,80,WB,3,3.62,105.12,1,HOV,0.97,38.765063,-121.256559,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,18 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
319388,80,WB,3,5.3,106.8,1,HOV,3.34,38.780384,-121.232414,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,18 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
319390,99,NB,3,12,286.47,1,HOV,2.82,38.399359,-121.382103,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
319480,99,NB,3,12.632,287.102,1,HOV,0.41,38.407434,-121.38755,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
315828,99,NB,3,12.825,287.295,1,HOV,0.26,38.409988,-121.38899,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
315831,99,NB,3,13.145,287.615,1,HOV,0.48,38.414345,-121.391057,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Bridge Deck
315827,99,NB,3,13.78,288.25,1,HOV,0.43,38.423041,-121.394986,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
315823,99,NB,3,14,288.47,1,HOV,0.32,38.42605,-121.396344,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
315826,99,NB,3,14.41,288.88,1,HOV,0.4,38.431651,-121.398881,36 ft,12.0 ft,10 ft,10 ft,2 ft,2 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
317956,99,NB,3,14.804,289.274,1,HOV,0.27,38.437048,-121.401274,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
317947,99,NB,3,14.953,289.423,1,HOV,0.36,38.43908,-121.402197,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
315834,99,NB,3,15.533,290.003,1,HOV,0.6,38.447002,-121.405731,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,34 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
315841,99,NB,3,16.156,290.626,1,HOV,0.38,38.455455,-121.409719,36 ft,12.0 ft,22 ft,22 ft,8 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
315842,99,NB,3,16.293,290.763,1,HOV,0.46,38.45731,-121.410614,48 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
315836,99,NB,3,17.079,291.549,1,HOV,0.58,38.467834,-121.416092,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
315838,99,NB,3,17.46,291.93,1,HOV,0.42,38.472175,-121.420424,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
315822,99,NB,3,17.91,292.38,1,HOV,0.42,38.477202,-121.425725,38 ft,12.7 ft,10 ft,10 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
315843,99,NB,3,18.3,292.77,1,HOV,0.35,38.48154,-121.430356,38 ft,12.7 ft,10 ft,10 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Three Beam Barrier,Concrete
317909,99,NB,3,18.61,293.08,1,HOV,0.33,38.484982,-121.434045,38 ft,12.7 ft,10 ft,10 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Three Beam Barrier,Concrete
315847,99,NB,3,18.95,293.42,1,HOV,0.45,38.488781,-121.438055,38 ft,12.7 ft,8 ft,8 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
315849,99,NB,3,19.5,293.97,1,HOV,0.43,38.494914,-121.444557,38 ft,12.7 ft,13 ft,13 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
315850,99,NB,3,19.8,294.27,1,HOV,0.37,38.498256,-121.448118,50 ft,12.5 ft,8 ft,8 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
315852,99,NB,3,20.247,294.717,1,HOV,0.5,38.503254,-121.453395,50 ft,12.5 ft,8 ft,8 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
315853,99,NB,3,20.8,295.27,1,HOV,0.38,38.509693,-121.459386,50 ft,12.5 ft,8 ft,8 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
315873,99,NB,3,21,295.47,1,HOV,0.37,38.51236,-121.460827,50 ft,12.5 ft,8 ft,8 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
315854,99,NB,3,21.537,296.007,1,HOV,0.43,38.519554,-121.46462,50 ft,12.5 ft,8 ft,8 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
315855,99,NB,3,21.865,296.335,1,HOV,0.27,38.52394,-121.466959,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,2 ft,Flat,Urbanized,Concrete Barrier,Concrete
315856,99,NB,3,22.07,296.54,1,HOV,0.37,38.526685,-121.468411,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,2 ft,Flat,Urbanized,Concrete Barrier,Concrete
317895,99,NB,3,22.6,297.07,1,HOV,0.56,38.533758,-121.472162,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,2 ft,Flat,Urbanized,Concrete Barrier,Concrete
315825,99,NB,3,23.185,297.655,1,HOV,0.41,38.542033,-121.4737,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,2 ft,Flat,Urbanized,Concrete Barrier,Concrete
318565,99,NB,3,23.42,297.89,1,HOV,0.42,38.545438,-121.473752,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,2 ft,Flat,Urbanized,Concrete Barrier,Concrete
318576,99,NB,3,24.03,298.5,1,HOV,2.81,38.554254,-121.47405,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Concrete Barrier,Bridge Deck
315830,99,SB,3,12.637,287.082,1,HOV,2.75,38.407455,-121.387786,36 ft,12.0 ft,10 ft,10 ft,11 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
315832,99,SB,3,13.138,287.583,1,HOV,0.51,38.414208,-121.391202,,,,,,,,,,,,
315833,99,SB,3,13.66,288.105,1,HOV,0.64,38.421348,-121.394438,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
317933,99,SB,3,14.41,288.855,1,HOV,0.94,38.431608,-121.399081,36 ft,12.0 ft,10 ft,10 ft,4 ft,4 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
315872,99,SB,3,15.533,289.978,1,HOV,0.89,38.446976,-121.405903,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,34 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
316400,99,SB,3,16.198,290.643,1,HOV,0.39,38.455995,-121.410189,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
315835,99,SB,3,16.321,290.766,1,HOV,0.42,38.457656,-121.411003,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
315837,99,SB,3,17.03,291.475,1,HOV,0.62,38.467194,-121.415788,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
319074,99,SB,3,17.556,292.001,1,HOV,0.32,38.473164,-121.421773,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
315839,99,SB,3,17.674,292.119,1,HOV,0.37,38.47447,-121.423178,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Cable Barrier w/Glare Screen,Concrete
317902,99,SB,3,18.3,292.745,1,HOV,0.47,38.481465,-121.430545,38 ft,12.7 ft,8 ft,8 ft,9 ft,9 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
315846,99,SB,3,18.61,293.055,1,HOV,0.32,38.484941,-121.434178,38 ft,12.7 ft,8 ft,8 ft,9 ft,9 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
317998,99,SB,3,18.944,293.389,1,HOV,0.82,38.488638,-121.438162,38 ft,12.7 ft,8 ft,8 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
318028,99,SB,3,20.247,294.692,1,HOV,0.98,38.503097,-121.453645,50 ft,12.5 ft,8 ft,8 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
315824,99,SB,3,20.9,295.345,1,HOV,0.64,38.510952,-121.4604,50 ft,12.5 ft,8 ft,8 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
318035,99,SB,3,21.537,295.982,1,HOV,0.48,38.519487,-121.464869,50 ft,12.5 ft,8 ft,8 ft,10 ft,10 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
315858,99,SB,3,21.863,296.308,1,HOV,0.53,38.523847,-121.467175,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,2 ft,Flat,Urbanized,Concrete Barrier,Concrete
315857,99,SB,3,22.6,297.045,1,HOV,0.66,38.533712,-121.472405,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,2 ft,Flat,Urbanized,Concrete Barrier,Concrete
318858,99,SB,3,23.185,297.63,1,HOV,0.41,38.542034,-121.473929,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,2 ft,Flat,Urbanized,Concrete Barrier,Concrete
315874,99,SB,3,23.42,297.865,1,HOV,0.42,38.545438,-121.473985,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,2 ft,Flat,Urbanized,Concrete Barrier,Concrete
315875,99,SB,3,24.026,298.471,1,HOV,2.8,38.55419,-121.474301,60 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,2 ft,Flat,Urbanized,Concrete Barrier,Concrete
775463,5,NB,7,36.75,153.383,2,HOV,2.59,34.23758,-118.414654,67 ft,11.2 ft,3 ft,3 ft,10 ft,10 ft,70 mph,15 ft,Flat,Urbanized,Concrete Barrier,Concrete
775442,5,NB,7,36.92,153.553,2,HOV,0.31,34.239405,-118.416632,67 ft,11.2 ft,3 ft,3 ft,10 ft,10 ft,70 mph,15 ft,Flat,Urbanized,Concrete Barrier,Concrete
775413,5,NB,7,37.37,154.003,1,HOV,0.32,34.244193,-118.42169,60 ft,12.0 ft,10 ft,10 ft,13 ft,10 ft,70 mph,15 ft,Flat,Urbanized,Concrete Barrier,Concrete
775397,5,NB,7,37.55,154.183,1,HOV,0.24,34.24614,-118.423735,60 ft,12.0 ft,10 ft,10 ft,13 ft,10 ft,70 mph,15 ft,Flat,Urbanized,Concrete Barrier,Bridge Deck
775391,5,NB,7,37.84,154.473,1,HOV,0.4,34.249318,-118.427068,55 ft,11.0 ft,10 ft,10 ft,13 ft,10 ft,70 mph,15 ft,Flat,Urbanized,Concrete Barrier,Concrete
775477,5,NB,7,38.34,154.973,1,HOV,0.36,34.254804,-118.432792,84 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
775426,5,NB,7,38.55,155.183,1,HOV,0.49,34.25709,-118.435212,84 ft,12.0 ft,10 ft,10 ft,9 ft,9 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
775401,5,NB,7,39.31,155.943,1,HOV,0.48,34.266064,-118.442825,48 ft,12.0 ft,6 ft,6 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
771135,5,NB,7,39.51,156.143,1,HOV,0.43,34.26834,-118.444992,60 ft,12.0 ft,10 ft,10 ft,9 ft,9 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
771143,5,NB,7,40.17,156.803,1,HOV,0.47,34.275954,-118.451881,36 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier,Concrete
771150,5,NB,7,40.44,157.073,1,HOV,1.29,34.279114,-118.455041,36 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier,Concrete
771155,5,NB,7,42.75,159.383,1,HOV,1.47,34.304527,-118.480635,60 ft,12.0 ft,0 ft,0 ft,8 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier,Concrete
774093,5,NB,7,R43.61,160.02,1,HOV,0.67,34.311851,-118.487084,60 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,30 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
771157,5,NB,7,R44.32,160.73,1,HOV,0.7,34.320108,-118.4945,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,30 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
775537,5,NB,7,R45,161.41,1,HOV,2.84,34.326025,-118.503782,72 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,30 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
775461,5,SB,7,36.75,153.32,2,HOV,2.59,34.23742,-118.414827,72 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,15 ft,Flat,Urbanized,Concrete Barrier,Concrete
775443,5,SB,7,36.92,153.49,2,HOV,0.28,34.239278,-118.4168,72 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,15 ft,Flat,Urbanized,Concrete Barrier,Concrete
775407,5,SB,7,37.3,153.87,1,HOV,0.28,34.243318,-118.42108,84 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,15 ft,Flat,Urbanized,Concrete Barrier,Concrete
775404,5,SB,7,37.47,154.04,1,HOV,0.27,34.245149,-118.422992,84 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,15 ft,Flat,Urbanized,Concrete Barrier,Concrete
775390,5,SB,7,37.84,154.41,1,HOV,0.44,34.249183,-118.427257,84 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,15 ft,Flat,Urbanized,Concrete Barrier,Concrete
775476,5,SB,7,38.34,154.91,1,HOV,0.36,34.254614,-118.433051,84 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,15 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
775425,5,SB,7,38.55,155.12,1,HOV,0.4,34.256907,-118.435472,72 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
775419,5,SB,7,39.13,155.7,1,HOV,0.88,34.263648,-118.4415,58 ft,14.5 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
771147,5,SB,7,40.31,156.88,1,HOV,1.65,34.277432,-118.45372,69 ft,17.3 ft,0 ft,0 ft,0 ft,0 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Bridge Deck
771153,5,SB,7,42.42,158.99,1,HOV,1.83,34.300684,-118.477275,72 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
774345,5,SB,7,R44.2,160.547,1,HOV,1.18,34.318789,-118.493056,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,30 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
775538,5,SB,7,R45,161.347,1,HOV,2.9,34.325864,-118.503984,90 ft,15.0 ft,0 ft,0 ft,0 ft,0 ft,70 mph,30 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
762404,10,EB,7,S.52,16.759,1,HOV,2.75,34.055167,-118.216535,36 ft,12.0 ft,10 ft,2 ft,8 ft,8 ft,70 mph,30 ft,Flat,Urbanized,Metal Beam Barrier,Concrete
762408,10,EB,7,18.75,17.25,1,HOV,0.39,34.053806,-118.208214,48 ft,12.0 ft,8 ft,8 ft,13 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier,Concrete
762438,10,EB,7,19.03,17.53,1,HOV,0.28,34.05411,-118.203478,72 ft,12.0 ft,0 ft,0 ft,13 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier,Concrete
762410,10,EB,7,19.31,17.81,1,HOV,0.32,34.055193,-118.198785,72 ft,12.0 ft,0 ft,0 ft,13 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier,Concrete
762422,10,EB,7,19.66,18.16,1,HOV,0.37,34.055306,-118.192689,72 ft,12.0 ft,0 ft,0 ft,13 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier,Concrete
765508,10,EB,7,20.05,18.55,1,HOV,0.5,34.055285,-118.185874,72 ft,12.0 ft,0 ft,0 ft,13 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier,Concrete
774562,10,EB,7,20.66,19.16,1,HOV,0.37,34.059092,-118.176399,60 ft,10.0 ft,0 ft,0 ft,13 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier,Concrete
762435,10,EB,7,20.79,19.29,1,HOV,0.68,34.059959,-118.174416,48 ft,12.0 ft,0 ft,0 ft,13 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier,Concrete
762447,10,EB,7,22.01,20.51,1,HOV,1.06,34.065882,-118.155495,48 ft,12.0 ft,8 ft,8 ft,8 ft,8 ft,70 mph,74 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
762449,10,EB,7,22.91,21.41,1,HOV,0.69,34.071251,-118.141723,48 ft,12.0 ft,8 ft,8 ft,8 ft,8 ft,70 mph,20 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
762451,10,EB,7,23.38,21.88,1,HOV,0.56,34.071342,-118.133569,48 ft,12.0 ft,8 ft,8 ft,8 ft,8 ft,70 mph,20 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
762453,10,EB,7,24.029,22.529,1,HOV,0.47,34.07146,-118.12223,48 ft,12.0 ft,8 ft,8 ft,8 ft,8 ft,70 mph,20 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
762492,10,EB,7,24.32,22.82,2,HOV,0.42,34.071574,-118.11718,48 ft,12.0 ft,8 ft,8 ft,8 ft,8 ft,70 mph,20 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
762455,10,EB,7,24.87,23.37,1,HOV,0.54,34.07168,-118.107635,72 ft,12.0 ft,0 ft,0 ft,8 ft,8 ft,70 mph,20 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
762457,10,EB,7,25.39,23.89,1,HOV,0.51,34.071766,-118.098584,48 ft,12.0 ft,8 ft,8 ft,8 ft,8 ft,70 mph,20 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
762459,10,EB,7,25.89,24.39,1,HOV,0.46,34.07186,-118.089866,66 ft,13.2 ft,10 ft,10 ft,0 ft,0 ft,70 mph,20 ft,Flat,Urbanized,Concrete Barrier,Concrete
762461,10,EB,7,26.31,24.81,1,HOV,0.53,34.071945,-118.082543,66 ft,13.2 ft,10 ft,10 ft,0 ft,0 ft,70 mph,20 ft,Flat,Urbanized,Concrete Barrier,Concrete
762463,10,EB,7,26.94,25.44,2,HOV,0.41,34.072083,-118.071554,66 ft,13.2 ft,10 ft,10 ft,8 ft,8 ft,70 mph,20 ft,Flat,Urbanized,Concrete Barrier,Concrete
762467,10,EB,7,27.12,25.62,2,HOV,0.37,34.072106,-118.068405,66 ft,13.2 ft,10 ft,10 ft,8 ft,8 ft,70 mph,20 ft,Flat,Urbanized,Concrete Barrier,Concrete
768426,10,EB,7,27.671,26.171,1,HOV,0.48,34.072253,-118.058768,84 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,76 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
717140,10,EB,7,28.09,26.59,1,HOV,0.55,34.071934,-118.051536,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,55 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
717148,10,EB,7,28.78,27.28,1,HOV,0.51,34.06847,-118.040429,48 ft,12.0 ft,7 ft,7 ft,8 ft,8 ft,70 mph,16 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
774443,10,EB,7,29.1,27.6,1,HOV,0.37,34.067931,-118.034889,48 ft,12.0 ft,7 ft,7 ft,8 ft,8 ft,70 mph,16 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
768743,10,EB,7,29.51,28.01,1,HOV,0.44,34.067963,-118.027743,48 ft,12.0 ft,7 ft,7 ft,8 ft,8 ft,70 mph,16 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
768751,10,EB,7,29.98,28.48,1,HOV,0.59,34.06699,-118.019773,48 ft,12.0 ft,7 ft,7 ft,2 ft,2 ft,70 mph,16 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
717158,10,EB,7,30.69,29.19,1,HOV,1.01,34.063981,-118.008051,48 ft,12.0 ft,7 ft,7 ft,8 ft,8 ft,70 mph,16 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
775553,10,EB,7,32,30.5,1,HOV,0.91,34.066974,-117.985481,56 ft,11.2 ft,7 ft,7 ft,8 ft,8 ft,70 mph,12 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
775032,10,EB,7,32.5,31,1,HOV,2.75,34.068079,-117.976855,56 ft,11.2 ft,3 ft,3 ft,0 ft,0 ft,70 mph,8 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Bridge Deck
768369,10,EB,7,42.76,41.26,1,HOV,3,34.067443,-117.801629,60 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier,Concrete
768363,10,EB,7,43.761,42.261,1,HOV,0.69,34.072803,-117.785687,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
768304,10,EB,7,44.134,42.634,1,HOV,0.46,34.072838,-117.779194,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
768314,10,EB,7,44.69,43.19,1,HOV,0.51,34.071739,-117.769587,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
768320,10,EB,7,45.16,43.66,1,HOV,0.47,34.070843,-117.76148,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Bridge Deck
768329,10,EB,7,45.623,44.123,1,HOV,0.42,34.07311,-117.753926,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
768341,10,EB,7,46.01,44.51,1,HOV,0.47,34.075604,-117.74786,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
768351,10,EB,7,46.569,45.069,1,HOV,0.6,34.079196,-117.739092,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
774731,10,EB,7,47.2,45.7,1,HOV,0.34,34.081536,-117.728631,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
768358,10,EB,7,47.248,45.748,1,HOV,0.34,34.081547,-117.727792,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
768360,10,EB,7,47.87,46.37,1,HOV,0.48,34.081722,-117.71693,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
774746,10,EB,7,48.2,46.7,1,HOV,0.27,34.081798,-117.711187,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
